onet_soc_code,title,element_id,element_name,scale_id,scale_name,category,category_description,share_pct,date,domain_source,data_source
51-9071.06,Gem and Diamond Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",5.03,08/2026,Incumbent,O*NET
51-9071.06,Gem and Diamond Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",54.04,08/2026,Incumbent,O*NET
51-9071.06,Gem and Diamond Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",9.41,08/2026,Incumbent,O*NET
51-9071.06,Gem and Diamond Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",13.79,08/2026,Incumbent,O*NET
51-9071.06,Gem and Diamond Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",20.01,08/2026,Incumbent,O*NET
51-9071.06,Gem and Diamond Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",9.41,08/2026,Incumbent,O*NET
51-9071.06,Gem and Diamond Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",5.03,08/2026,Incumbent,O*NET
51-9071.06,Gem and Diamond Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",2.19,08/2026,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,23.93,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,5.68,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",0.0,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",0.0,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",5.54,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",26.2,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",13.22,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",13.05,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),9,"Over 6 years, up to and including 8 years",0.0,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),10,"Over 8 years, up to and including 10 years",0.0,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),11,Over 10 years,12.38,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,5.68,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,11.34,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",9.95,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",15.05,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",11.54,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",20.8,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",9.44,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",10.52,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,5.68,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),1,None or short demonstration,5.68,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),2,"Anything beyond short demonstration, up to and including 1 month",2.38,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",11.55,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",16.87,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",28.47,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",24.53,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",0.0,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",4.84,08/2022,Incumbent,O*NET
51-9081.00,Dental Laboratory Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,5.68,08/2022,Incumbent,O*NET
51-9082.00,Medical Appliance Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,32.86,08/2026,Incumbent,O*NET
51-9082.00,Medical Appliance Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",1.15,08/2026,Incumbent,O*NET
51-9082.00,Medical Appliance Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",1.15,08/2026,Incumbent,O*NET
51-9082.00,Medical Appliance Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",26.32,08/2026,Incumbent,O*NET
51-9082.00,Medical Appliance Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",15.85,08/2026,Incumbent,O*NET
51-9082.00,Medical Appliance Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),10,"Over 8 years, up to and including 10 years",2.66,08/2026,Incumbent,O*NET
51-9082.00,Medical Appliance Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),11,Over 10 years,4.5,08/2026,Incumbent,O*NET
51-9082.00,Medical Appliance Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,38.88,08/2026,Incumbent,O*NET
51-9082.00,Medical Appliance Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",2.14,08/2026,Incumbent,O*NET
51-9082.00,Medical Appliance Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",2.3,08/2026,Incumbent,O*NET
51-9082.00,Medical Appliance Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",31.71,08/2026,Incumbent,O*NET
51-9082.00,Medical Appliance Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",4.5,08/2026,Incumbent,O*NET
51-9082.00,Medical Appliance Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",2.66,08/2026,Incumbent,O*NET
51-9082.00,Medical Appliance Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),2,"Anything beyond short demonstration, up to and including 1 month",4.34,08/2026,Incumbent,O*NET
51-9082.00,Medical Appliance Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",49.54,08/2026,Incumbent,O*NET
51-9082.00,Medical Appliance Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",2.3,08/2026,Incumbent,O*NET
51-9082.00,Medical Appliance Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",23.36,08/2026,Incumbent,O*NET
51-9082.00,Medical Appliance Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",2.66,08/2026,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,23.23,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,0.41,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",0.0,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",17.96,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",25.85,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",27.06,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",3.99,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",1.5,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),9,"Over 6 years, up to and including 8 years",0.0,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),10,"Over 8 years, up to and including 10 years",0.0,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),11,Over 10 years,0.0,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,5.35,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,30.66,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",17.96,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",19.06,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",21.0,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",5.24,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",0.75,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.0,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,0.0,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),1,None or short demonstration,0.0,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),2,"Anything beyond short demonstration, up to and including 1 month",20.76,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",28.19,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",14.21,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",30.91,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",2.27,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",3.66,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.0,07/2015,Incumbent,O*NET
51-9083.00,Ophthalmic Laboratory Technicians,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,0.0,07/2015,Incumbent,O*NET
51-9111.00,Packaging and Filling Machine Operators and Tenders,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,36.64,07/2017,Incumbent,O*NET
51-9111.00,Packaging and Filling Machine Operators and Tenders,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,0.0,07/2017,Incumbent,O*NET
51-9111.00,Packaging and Filling Machine Operators and Tenders,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",23.6,07/2017,Incumbent,O*NET
51-9111.00,Packaging and Filling Machine Operators and Tenders,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",0.85,07/2017,Incumbent,O*NET
51-9111.00,Packaging and Filling Machine Operators and Tenders,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",17.12,07/2017,Incumbent,O*NET
51-9111.00,Packaging and Filling Machine Operators and Tenders,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",3.83,07/2017,Incumbent,O*NET
51-9111.00,Packaging and Filling Machine Operators and Tenders,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",0.0,07/2017,Incumbent,O*NET
51-9111.00,Packaging and Filling Machine Operators and Tenders,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",5.83,07/2017,Incumbent,O*NET
51-9111.00,Packaging and Filling Machine Operators and Tenders,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),9,"Over 6 years, up to and including 8 years",11.29,07/2017,Incumbent,O*NET
